"TimeStamp","Path","Value"
"03_08_2022-17:39:31","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:31","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:31","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:31","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:31","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0162765475659615"
"03_08_2022-17:39:31","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0162765475659615"
"03_08_2022-17:39:32","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.4993947121707"
"03_08_2022-17:39:32","\\usni25pxed\physicaldisk(_total)\% idle time","98.4993947121707"
"03_08_2022-17:39:32","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.0003369"
"03_08_2022-17:39:32","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000504176923076923"
"03_08_2022-17:39:32","\\usni25pxed\memory\pages/sec","120.720937522759"
"03_08_2022-17:39:32","\\usni25pxed\memory\available mbytes","21682"
"03_08_2022-17:39:32","\\usni25pxed\processor(_total)\% processor time","85.8800305537314"
"03_08_2022-17:39:32","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","12542.1137959096"
"03_08_2022-17:39:32","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:32","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:32","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:32","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:32","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0133994928112275"
"03_08_2022-17:39:32","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0133994928112275"
"03_08_2022-17:39:33","\\usni25pxed\physicaldisk(0 c:)\% idle time","92.7680755337696"
"03_08_2022-17:39:33","\\usni25pxed\physicaldisk(_total)\% idle time","92.7680755337696"
"03_08_2022-17:39:33","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:33","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","5.64514329976762E-05"
"03_08_2022-17:39:33","\\usni25pxed\memory\pages/sec","56.3650365898085"
"03_08_2022-17:39:33","\\usni25pxed\memory\available mbytes","21496"
"03_08_2022-17:39:33","\\usni25pxed\processor(_total)\% processor time","98.0702795966391"
"03_08_2022-17:39:33","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","68912.6848229327"
"03_08_2022-17:39:33","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:33","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:33","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:33","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:33","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0738056401876486"
"03_08_2022-17:39:33","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0738056401876486"
"03_08_2022-17:39:34","\\usni25pxed\physicaldisk(0 c:)\% idle time","96.9621269930519"
"03_08_2022-17:39:34","\\usni25pxed\physicaldisk(_total)\% idle time","96.9621269930519"
"03_08_2022-17:39:34","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.0108607"
"03_08_2022-17:39:34","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","6.39137184115523E-05"
"03_08_2022-17:39:34","\\usni25pxed\memory\pages/sec","43.6302380951673"
"03_08_2022-17:39:34","\\usni25pxed\memory\available mbytes","21758"
"03_08_2022-17:39:34","\\usni25pxed\processor(_total)\% processor time","52.547481950537"
"03_08_2022-17:39:34","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","70959.6242801878"
"03_08_2022-17:39:34","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:34","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:34","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:34","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:34","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0286891386882016"
"03_08_2022-17:39:34","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0286891386882016"
"03_08_2022-17:39:35","\\usni25pxed\physicaldisk(0 c:)\% idle time","99.7204010750461"
"03_08_2022-17:39:35","\\usni25pxed\physicaldisk(_total)\% idle time","99.7204010750461"
"03_08_2022-17:39:35","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.000351766666666667"
"03_08_2022-17:39:35","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","3.85852941176471E-05"
"03_08_2022-17:39:35","\\usni25pxed\memory\pages/sec","46.6456979367516"
"03_08_2022-17:39:35","\\usni25pxed\memory\available mbytes","21662"
"03_08_2022-17:39:35","\\usni25pxed\processor(_total)\% processor time","56.387103138588"
"03_08_2022-17:39:35","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","350024.355009093"
"03_08_2022-17:39:35","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:35","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:35","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:35","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:35","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.00241886366304662"
"03_08_2022-17:39:35","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.00241886366304662"
"03_08_2022-17:39:36","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.4278099425163"
"03_08_2022-17:39:36","\\usni25pxed\physicaldisk(_total)\% idle time","97.4278099425163"
"03_08_2022-17:39:36","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:36","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.0004671"
"03_08_2022-17:39:36","\\usni25pxed\memory\pages/sec","27.783232442163"
"03_08_2022-17:39:36","\\usni25pxed\memory\available mbytes","21641"
"03_08_2022-17:39:36","\\usni25pxed\processor(_total)\% processor time","41.0803779747091"
"03_08_2022-17:39:36","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","306073.980199089"
"03_08_2022-17:39:36","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:36","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:36","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:36","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:36","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0233146060725862"
"03_08_2022-17:39:36","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0233146060725862"
"03_08_2022-17:39:37","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.2004983226087"
"03_08_2022-17:39:37","\\usni25pxed\physicaldisk(_total)\% idle time","97.2004983226087"
"03_08_2022-17:39:37","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.0004509"
"03_08_2022-17:39:37","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000766361904761905"
"03_08_2022-17:39:37","\\usni25pxed\memory\pages/sec","8.94535017219302"
"03_08_2022-17:39:37","\\usni25pxed\memory\available mbytes","21556"
"03_08_2022-17:39:37","\\usni25pxed\processor(_total)\% processor time","36.718922295365"
"03_08_2022-17:39:37","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","92570.459293041"
"03_08_2022-17:39:37","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:37","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:37","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:37","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:37","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0325726476146557"
"03_08_2022-17:39:37","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0325726476146557"
"03_08_2022-17:39:38","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.2215638904224"
"03_08_2022-17:39:38","\\usni25pxed\physicaldisk(_total)\% idle time","97.2215638904224"
"03_08_2022-17:39:38","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:38","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.00709558333333333"
"03_08_2022-17:39:38","\\usni25pxed\memory\pages/sec","40.7206724750899"
"03_08_2022-17:39:38","\\usni25pxed\memory\available mbytes","21492"
"03_08_2022-17:39:38","\\usni25pxed\processor(_total)\% processor time","44.7093300107057"
"03_08_2022-17:39:38","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","122668.542863374"
"03_08_2022-17:39:38","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:38","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:38","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:38","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:38","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0846214177175861"
"03_08_2022-17:39:38","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0846214177175861"
"03_08_2022-17:39:39","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.7874291758656"
"03_08_2022-17:39:39","\\usni25pxed\physicaldisk(_total)\% idle time","97.7874291758656"
"03_08_2022-17:39:39","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:39","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.001074095"
"03_08_2022-17:39:39","\\usni25pxed\memory\pages/sec","1.98551132674647"
"03_08_2022-17:39:39","\\usni25pxed\memory\available mbytes","21421"
"03_08_2022-17:39:39","\\usni25pxed\processor(_total)\% processor time","45.9084920270083"
"03_08_2022-17:39:39","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","64419.9149962891"
"03_08_2022-17:39:39","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:39","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:39","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:39","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:39","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0213963111047538"
"03_08_2022-17:39:39","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0213963111047538"
"03_08_2022-17:39:40","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.5950478210597"
"03_08_2022-17:39:40","\\usni25pxed\physicaldisk(_total)\% idle time","97.5950478210597"
"03_08_2022-17:39:40","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:40","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.00217762727272727"
"03_08_2022-17:39:40","\\usni25pxed\memory\pages/sec","7.93296171374185"
"03_08_2022-17:39:40","\\usni25pxed\memory\available mbytes","21379"
"03_08_2022-17:39:40","\\usni25pxed\processor(_total)\% processor time","30.074789858379"
"03_08_2022-17:39:40","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","42939.1385160562"
"03_08_2022-17:39:40","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:40","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:40","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:40","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:40","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.023793157788621"
"03_08_2022-17:39:40","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.023793157788621"
"03_08_2022-17:39:41","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.9225915491394"
"03_08_2022-17:39:41","\\usni25pxed\physicaldisk(_total)\% idle time","98.9225915491394"
"03_08_2022-17:39:41","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:41","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.01082"
"03_08_2022-17:39:41","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:41","\\usni25pxed\memory\available mbytes","21661"
"03_08_2022-17:39:41","\\usni25pxed\processor(_total)\% processor time","26.0462521607196"
"03_08_2022-17:39:41","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","32018.2204491155"
"03_08_2022-17:39:41","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:41","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:41","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:41","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:41","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0107303720328175"
"03_08_2022-17:39:41","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0107303720328175"
"03_08_2022-17:39:42","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.663624887014"
"03_08_2022-17:39:42","\\usni25pxed\physicaldisk(_total)\% idle time","97.663624887014"
"03_08_2022-17:39:42","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:42","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000763743333333333"
"03_08_2022-17:39:42","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:42","\\usni25pxed\memory\available mbytes","21630"
"03_08_2022-17:39:42","\\usni25pxed\processor(_total)\% processor time","22.1486290375996"
"03_08_2022-17:39:42","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","3087.63866734977"
"03_08_2022-17:39:42","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:42","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:42","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:42","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:42","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0228030353809159"
"03_08_2022-17:39:42","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0228030353809159"
"03_08_2022-17:39:43","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.7808302082825"
"03_08_2022-17:39:43","\\usni25pxed\physicaldisk(_total)\% idle time","97.7808302082825"
"03_08_2022-17:39:43","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.0117414"
"03_08_2022-17:39:43","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.00174345"
"03_08_2022-17:39:43","\\usni25pxed\memory\pages/sec","8.94858856895365"
"03_08_2022-17:39:43","\\usni25pxed\memory\available mbytes","21586"
"03_08_2022-17:39:43","\\usni25pxed\processor(_total)\% processor time","17.0668498522738"
"03_08_2022-17:39:43","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","18656.8128786496"
"03_08_2022-17:39:43","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:43","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:43","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:43","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:43","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.022113039216086"
"03_08_2022-17:39:43","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.022113039216086"
"03_08_2022-17:39:44","\\usni25pxed\physicaldisk(0 c:)\% idle time","96.2179016478943"
"03_08_2022-17:39:44","\\usni25pxed\physicaldisk(_total)\% idle time","96.2179016478943"
"03_08_2022-17:39:44","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:44","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000208765359477124"
"03_08_2022-17:39:44","\\usni25pxed\memory\pages/sec","94.1049336668046"
"03_08_2022-17:39:44","\\usni25pxed\memory\available mbytes","22154"
"03_08_2022-17:39:44","\\usni25pxed\processor(_total)\% processor time","38.9187072132263"
"03_08_2022-17:39:44","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","75474.1173202287"
"03_08_2022-17:39:44","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:44","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:44","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:44","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:44","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0315895920606179"
"03_08_2022-17:39:44","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0315895920606179"
"03_08_2022-17:39:45","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.4526973381514"
"03_08_2022-17:39:45","\\usni25pxed\physicaldisk(_total)\% idle time","97.4526973381514"
"03_08_2022-17:39:45","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:45","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000336187671232877"
"03_08_2022-17:39:45","\\usni25pxed\memory\pages/sec","117.696155604691"
"03_08_2022-17:39:45","\\usni25pxed\memory\available mbytes","21956"
"03_08_2022-17:39:45","\\usni25pxed\processor(_total)\% processor time","65.5272272631816"
"03_08_2022-17:39:45","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","21971.2789462723"
"03_08_2022-17:39:45","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:45","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:45","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:45","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:45","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.02464327431964"
"03_08_2022-17:39:45","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.02464327431964"
"03_08_2022-17:39:46","\\usni25pxed\physicaldisk(0 c:)\% idle time","94.5928399597481"
"03_08_2022-17:39:46","\\usni25pxed\physicaldisk(_total)\% idle time","94.5928399597481"
"03_08_2022-17:39:46","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:46","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","4.08873691556176E-05"
"03_08_2022-17:39:46","\\usni25pxed\memory\pages/sec","35.2971260987043"
"03_08_2022-17:39:46","\\usni25pxed\memory\available mbytes","21695"
"03_08_2022-17:39:46","\\usni25pxed\processor(_total)\% processor time","99.4555589315597"
"03_08_2022-17:39:46","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","44514.3203691634"
"03_08_2022-17:39:46","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
